Date,Open,High,Low,Close,Volume,twitter_sentiment,news_sentiment
2017-06-26,77.337997,77.389999,70.82,72.321999,169862500,0.026500297619047625,-0.011199999999999988
2017-07-03,74.047997,74.269997,61.259998,62.644001,284267500,0.44688125,-0.16566000000000003
2017-07-10,62.580002,66.620003,60.625999,65.556,249730500,0.28737115384615386,0.0
2017-07-17,65.108002,66.330002,62.689999,65.68,163377000,0.2549691666666667,0.1589
2017-07-24,66.047997,69.5,65.258003,67.014,168149500,0.0813928571428571,-0.2942
2017-07-31,67.099998,71.454002,62.243999,71.382004,263668000,0.270445,0.14716800000000002
2017-08-07,71.470001,74.0,70.550003,71.573997,160625500,0.0855545454545454,0.36155000000000004
2017-08-14,72.926003,73.531998,69.160004,69.491997,107270000,0.27947500000000003,0.006236666666666657
2017-08-21,69.164001,71.332001,66.370003,69.610001,119203000,0.21307916666666663,0.2294
2017-08-28,69.456001,71.688004,67.75,71.080002,91864500,0.12768013888888888,0.0
2017-09-04,70.760002,71.098,68.311996,68.68,77146000,0.0,0.21648333333333336
2017-09-11,70.269997,76.0,70.0,75.961998,152241000,0.22791249999999993,0.13820000000000005
2017-09-18,76.050003,77.921997,70.176003,70.218002,156683000,0.49395,0.0
2017-09-25,70.629997,71.494003,67.080002,68.220001,156246000,0.2866045238095238,0.187325
2017-10-02,68.503998,72.019997,66.255997,71.375999,160365500,0.14540674342105261,0.30405000000000004
2017-10-09,69.93,71.956001,68.533997,71.113998,133002500,-0.04780740740740743,-0.039049999999999994
2017-10-16,70.751999,72.599998,68.867996,69.019997,118000500,0.253403125,0.12695
2017-10-23,69.975998,69.989998,63.332001,64.174004,154181500,-0.09286250000000004,-0.20341666666666666
2017-10-30,63.835999,66.522003,58.526001,61.217999,235347000,0.051262499999999996,0.04862
2017-11-06,61.400002,61.672001,59.259998,60.598,132890500,0.051262499999999996,-0.12620416666666665
2017-11-13,60.026001,65.334,59.821999,63.009998,193984500,0.06110833333333334,0.1516852380952381
2017-11-20,62.757999,63.646,60.950001,63.110001,118353500,0.4208333333333334,0.16765
2017-11-27,62.650002,64.0,60.245998,61.306,134586500,0.18218238095238093,0.22730999999999998
2017-12-04,61.299999,63.726002,60.0,63.026001,129630000,0.0669833333333333,0.4155375
2017-12-11,62.925999,69.487999,62.75,68.690002,178129000,0.029458999999999978,-0.06605
2017-12-18,68.980003,69.346001,64.963997,65.040001,134280000,0.20453333333333326,0.33185000000000003
2017-12-25,64.765999,64.788002,61.908001,62.27,85920000,0.16487499999999994,0.3454
2018-01-01,62.400002,65.050003,61.136002,63.316002,117056000,0.33182500000000004,0.308125
2018-01-08,63.200001,68.961998,63.099998,67.244003,163932500,0.3432,-0.1927444444444445
2018-01-15,67.508003,70.459999,66.959999,70.003998,120759500,0.0,-0.09984444444444444
2018-01-22,69.879997,72.099998,67.141998,68.57,141215000,0.128,-0.09984444444444444
2018-01-29,67.970001,71.931999,67.655998,68.75,117907000,0.11574826190476188,0.107975
2018-02-05,67.594002,69.723999,58.952,62.084,198850000,0.16155037037037037,0.03118642857142857
2018-02-12,63.226002,68.624001,61.25,67.098,131471000,-0.2883392857142858,0.37895
2018-02-19,66.893997,70.998001,66.300003,70.410004,100081000,-0.0405825641025641,0.05135
2018-02-26,70.699997,71.998001,64.594002,67.024002,135927500,0.11249166666666666,0.23835
2018-03-05,66.477997,67.550003,64.348,65.433998,110949000,0.18381577272727273,0.16534166666666666
2018-03-12,65.722,69.442001,63.813999,64.269997,174396500,0.30688333333333334,0.1230375
2018-03-19,63.299999,64.487999,60.09,60.307999,149008500,0.02422572727272726,0.13560666666666665
2018-03-26,61.467999,61.518002,49.641998,53.226002,292096500,0.24897500000000003,0.052962499999999996
2018-04-02,51.251999,61.855999,48.917999,59.860001,437482500,0.14206944444444447,-0.06887085714285715
2018-04-09,60.074001,61.900002,57.841999,60.068001,218292500,0.08322666666666666,-0.07490000000000001
2018-04-16,59.799999,60.202,56.501999,58.048,158073500,0.12407222222222218,0.11088200000000001
2018-04-23,58.257999,58.894001,55.299999,58.816002,116564500,0.15853125,-0.10585999999999998
2018-04-30,58.722,61.369999,55.046001,58.818001,218728500,0.19714588235294114,0.04085
2018-05-07,59.5,62.598,59.034,60.212002,153334000,0.21405619047619048,0.12206666666666666
2018-05-14,60.664001,60.987999,54.799999,55.363998,170762500,0.0004612500000000519,-0.07814666666666663
2018-05-21,56.265999,58.298,54.683998,55.77,160826500,0.1653842471264367,0.0028166666666666644
2018-05-28,55.702,59.001999,55.23,58.363998,122502000,0.23777051282051279,-0.20508571428571432
2018-06-04,58.868,66.0,57.348,63.532001,260554000,0.3050151428571429,0.03298333333333333
2018-06-11,64.501999,72.933998,64.5,71.634003,334150000,0.031530350877192956,0.07309999999999998
2018-06-18,71.080002,74.746002,66.400002,66.725998,257260000,0.15843574300699298,0.11185833333333332
2018-06-25,66.024002,71.403999,65.160004,68.589996,188039500,0.1931468649350649,0.17556666666666665
2018-07-02,72.014,72.956001,59.243999,61.779999,286921500,0.10158848118279565,-0.19708055555555556
2018-07-09,62.397999,65.536003,61.599998,63.773998,167717000,0.34102748120300747,0.08118333333333333
2018-07-16,62.341999,65.099998,61.25,62.716,157583000,0.26695833333333335,-0.15314
2018-07-23,60.368,62.139999,58.509998,59.436001,189964500,0.30194155555555563,0.1889861111111111
2018-07-30,59.18,71.0,57.226002,69.634003,294459500,0.15997441520467834,0.15289583333333334
2018-08-06,69.092003,77.491997,67.830002,71.098,463735500,0.25018958333333335,0.18066704545454548
2018-08-13,72.225998,72.638,60.706001,61.099998,257871000,0.15194166666666667,0.007323617216117209
2018-08-20,58.34,65.463997,57.639999,64.564003,226352000,0.20259999999999995,0.13734833333333332
2018-08-27,63.599998,64.487999,59.543999,60.332001,203838000,0.121292,-0.016269999999999996
2018-09-03,59.388,59.638,50.450001,52.647999,230220000,-0.005333333333333333,0.09817499999999998
2018-09-10,54.652,59.466,54.200001,59.040001,232874000,0.19278138888888885,0.07971999999999999
2018-09-17,58.007999,61.195999,55.099998,59.82,220649500,0.1875117405851229,-0.005248095238095241
2018-09-24,59.695999,62.992001,52.112,52.953999,296633500,0.09031124999999997,0.08373250000000003
2018-10-01,61.153999,63.368,52.0,52.389999,346374000,0.06247536057692302,0.04086218181818181
2018-10-08,52.903999,53.551998,49.554001,51.756001,268588500,0.2586308333333333,-0.286225
2018-10-15,51.812,56.540001,50.700001,52.0,195893000,0.24652690476190475,0.1717083333333333
2018-10-22,52.136002,67.980003,50.518002,66.18,464763000,0.18177384803921567,-0.06983416666666667
2018-10-29,67.494003,69.839996,64.452003,69.281998,235225500,0.27632849650349645,0.09599333333333335
2018-11-05,68.099998,71.515999,66.028,70.101997,170789500,0.3671104761904762,0.06866214285714287
2018-11-12,69.674004,71.139999,66.068001,70.862,146311500,0.3816765931372549,-0.14801555555555554
2018-11-19,71.267998,73.349998,65.110001,65.166,133015000,0.15910812499999996,0.0
2018-11-26,65.0,70.32,65.0,70.096001,135939000,0.14521866666666666,-0.23928750000000001
2018-12-03,72.0,75.898003,70.152,71.594002,180610500,-0.07745833333333331,0.04624999999999999
2018-12-10,72.0,75.573997,70.624001,73.141998,158264000,0.3139228125,-0.0923625
2018-12-17,72.400002,73.139999,62.374001,63.953999,200684500,0.08677785714285707,0.006608333333333337
2018-12-24,62.700001,67.248001,58.818001,66.774002,161185500,0.2813964743589743,-0.009925000000000003
2018-12-31,67.557999,67.842003,59.476002,63.537998,161601000,0.27110303030303035,-0.06809166666666668
2019-01-07,64.344002,69.681999,63.549999,69.452003,155440500,0.17817973809523807,-0.12072499999999999
2019-01-14,68.475998,70.400002,59.945999,60.452,219115500,0.4699834285714285,0.38385833333333336
2019-01-21,60.964001,61.599998,55.855999,59.408001,199292500,0.2549700980392156,0.4158
2019-01-28,58.582001,63.220001,57.549999,62.442001,210739500,0.272861649122807,0.14366666666666666
2019-02-04,62.596001,64.848,59.700001,61.16,157491000,0.21334053968253963,0.0772
2019-02-11,62.32,63.720001,60.200001,61.576,134473000,0.2766884126984127,0.0674
2019-02-18,61.312,62.307999,58.099998,58.942001,129801500,0.14886473214285711,0.2864333333333333
2019-02-25,59.582001,64.0,57.754002,58.958,299125000,0.2080893333333333,0.15784374999999998
2019-03-04,59.624001,59.799999,54.02,56.827999,322295500,0.16465531746031742,0.12418541666666666
2019-03-11,56.703999,59.077999,54.880001,55.085999,218150000,0.08951253968253967,-0.129655
2019-03-18,55.200001,55.610001,52.692001,52.905998,218412500,0.18060303030303027,-0.08697333333333333
2019-03-25,51.942001,56.066002,50.891998,55.972,195552500,0.3435175757575758,0.08243333333333333
2019-04-01,56.523998,59.234001,52.118,54.992001,291338500,0.22591668181818184,0.006941666666666669
2019-04-08,55.537998,56.231998,53.119999,53.540001,199788000,0.16688341919191915,0.2456875
2019-04-15,53.726002,55.0,51.726002,54.652,141571500,0.26761666666666667,0.05287500000000006
2019-04-22,53.799999,53.936001,46.226002,47.028,390143000,0.1352948925667828,-0.07024833333333333
2019-04-29,47.172001,51.321999,46.299999,51.006001,393748000,0.10410984432234428,0.17326000000000003
2019-05-06,50.004002,51.669998,47.203999,47.903999,204307000,0.146891,0.16645
2019-05-13,46.402,46.900002,41.784,42.206001,253266000,0.10340033333333332,0.12095000000000002
2019-05-20,40.560001,41.48,37.243999,38.125999,489495000,0.1385341646141215,-0.012198076923076919
2019-05-27,38.240002,39.0,36.82,37.032001,203073500,0.08297569444444439,-0.0828
2019-06-03,37.102001,42.200001,35.397999,40.900002,383142000,0.03954166666666665,-0.062150000000000025
2019-06-10,42.049999,44.675999,41.501999,42.984001,265188500,0.16396283333333334,-0.18231
2019-06-17,43.096001,46.948002,42.854,44.372002,258366500,0.0401550873015873,-0.008499999999999999
2019-06-24,44.647999,45.445999,43.470001,44.692001,168156000,0.10536735424419634,0.22245
2019-07-01,46.042,48.313999,44.444,46.619999,193696000,0.3525023809523809,0.25088333333333335
2019-07-08,46.248001,49.076,45.456001,49.015999,189659500,0.18003088235294115,-0.41125
2019-07-15,49.599998,51.992001,48.972,51.636002,203604000,0.1058459487179487,-0.3694166666666666
2019-07-22,51.75,53.214001,44.450001,45.608002,276921500,0.194815873015873,-0.033346666666666656
2019-07-29,45.417999,49.335999,45.206001,46.868,204782500,0.322046,-0.06213333333333335
2019-08-05,45.919998,47.959999,45.150002,47.001999,132707500,0.33824989947089945,0.42215833333333336
2019-08-12,46.598,47.200001,42.310001,43.987999,161663500,0.08659615384615382,0.13839
2019-08-19,44.841999,45.818001,42.200001,42.279999,161633500,0.3048,-0.09395555555555556
2019-08-26,42.720001,46.487999,42.307999,45.122002,140968500,0.12797083516483512,-0.11475000000000002
2019-09-02,44.816002,45.959999,43.841999,45.490002,113499000,0.07224587301587299,0.30343333333333333
2019-09-09,46.0,50.700001,45.787998,49.040001,168117500,0.18105215431627192,0.11756666666666667
2019-09-16,49.200001,49.633999,47.632,48.124001,119562500,0.21719841558441555,0.421125
2019-09-23,48.0,49.742001,43.672001,48.425999,248298500,0.18125799999999997,-0.0685125
2019-09-30,48.599998,49.189999,44.855999,46.285999,203766500,0.24023156862745093,-0.03856250000000001
2019-10-07,45.959999,50.216,45.709999,49.577999,191977500,0.18790837606837602,0.16434444444444443
2019-10-14,49.580002,52.956001,49.425999,51.389999,169205000,0.16108068783068785,0.37895
2019-10-21,51.666,66.0,50.035999,65.625999,373046000,0.22660890909090908,0.050686666666666665
2019-10-28,65.508003,68.167999,61.959999,62.661999,263236500,0.16638066666666668,0.41105
2019-11-04,62.959999,68.300003,61.852001,67.428001,221039000,0.222587606060606,0.12402500000000001
2019-11-11,68.790001,71.265999,68.400002,70.433998,185200500,0.14863388888888887,0.170575
2019-11-18,70.584,72.239998,66.0,66.608002,209154500,0.14323203174603175,-0.01677333333333333
2019-11-25,68.863998,68.914001,65.419998,65.987999,141540500,0.24789833333333333,-0.16355000000000003
2019-12-02,65.879997,67.772003,65.449997,67.178001,147591000,-0.016366666666666665,0.21114999999999998
2019-12-09,67.318001,73.042,67.015999,71.678001,195420000,0.2211470526315789,0.0129
2019-12-16,72.510002,82.599998,72.5,81.117996,368259000,0.23329249999999999,0.203575
2019-12-23,82.356003,87.061996,82.0,86.075996,209769500,0.02350678571428573,0.13811666666666667
2019-12-30,85.758003,90.800003,80.416,88.601997,250913500,0.13216994680851063,0.1482
2020-01-06,88.094002,99.760002,88.0,95.629997,502796500,0.19573779487179485,0.32885000000000003
2020-01-13,98.699997,109.482002,98.400002,102.099998,541242000,0.37430366666666665,0.55615
2020-01-20,106.050003,118.900002,105.681999,112.963997,415885500,0.21168409090909085,-0.07314333333333332
2020-01-27,108.398003,130.600006,107.856003,130.113998,439615500,0.05599301960784312,0.4527
2020-02-03,134.738007,193.798004,134.703995,149.613998,1066859500,0.3123623333333333,0.09355
2020-02-10,160.0,163.998001,147.0,160.005997,451961000,0.10208065476190474,0.28099999999999997
2020-02-17,168.320007,188.955994,166.472,180.199997,368772000,0.2131333333333333,0.11185
2020-02-24,167.800003,172.699997,122.304001,133.598007,475341500,0.1783503968253968,-0.229425
2020-03-02,142.251999,161.395996,136.854004,140.695999,422718000,-0.015110000000000002,0.09942083333333335
2020-03-09,121.078003,133.600006,100.400002,109.323997,437700000,0.06847083333333333,-0.5423
2020-03-16,93.900002,98.973999,70.101997,85.505997,633756500,0.15304703962703958,-0.03207499999999999
2020-03-23,86.720001,112.0,82.099998,102.872002,461652500,0.24484838888888882,-0.17855555555555558
2020-03-30,102.052002,108.592003,89.279999,96.001999,427716500,0.17784932936507933,0.4488666666666667
2020-04-06,102.239998,115.036003,99.592003,114.599998,295638000,0.12416567210567206,0.16628333333333337
2020-04-13,118.031998,154.990005,116.106003,150.778,552075000,0.2423921825396825,0.16628333333333337
2020-04-20,146.539993,153.113998,134.757996,145.029999,377849500,0.2471288421052631,0.1779
2020-04-27,147.522003,173.964005,136.608002,140.264008,565615500,0.0759044070961718,0.07644999999999999
2020-05-04,140.199997,164.800003,139.600006,163.884003,374831000,0.1731605891812865,-0.11723333333333334
2020-05-11,158.102005,168.658005,152.660004,159.834,378463000,0.18039276463945259,0.008199999999999999
2020-05-18,165.556,166.944,159.199997,163.376007,254268500,0.26551589743589743,-0.214525
2020-05-25,166.899994,167.0,157.0,167.0,193296500,0.28931587301587297,0.24938472222222222
2020-06-01,171.600006,181.731995,170.820007,177.132004,265771000,0.09889583333333332,0.2263
2020-06-08,183.800003,205.496002,181.832001,187.056,384031000,0.14302332167832166,-0.03423333333333333
2020-06-15,183.557999,203.839996,181.699997,200.179993,290353500,0.20605099999999998,0.0
2020-06-22,199.990005,202.399994,187.429993,191.947998,208983500,0.18534698412698408,0.32677500000000004
2020-06-29,193.802002,245.600006,189.703995,241.731995,282609500,0.26015810810810813,-0.059358333333333325
2020-07-06,255.337997,309.783997,253.207993,308.929993,467130500,0.20011180735930734,-0.15142499999999998
2020-07-13,331.799988,358.997986,286.200012,300.167999,512010500,0.07746802083333332,-0.1319
2020-07-20,303.802002,337.799988,273.308014,283.399994,455574000,0.1838298409090909,0.026449999999999987
2020-07-27,287.0,312.940002,282.600006,286.152008,305567500,0.15779321477805344,-0.16342222222222222
2020-08-03,289.839996,305.481995,283.002014,290.541992,185304000,0.1305103333333333,0.07394166666666667
2020-08-10,289.600006,333.76001,273.0,330.141998,354902000,0.13589158928571426,-0.13243333333333332
2020-08-17,335.399994,419.097992,334.56601,409.996002,455117500,0.14381772826086953,0.028320000000000012
2020-08-24,425.256012,463.697998,385.503998,442.679993,443680500,0.09106010606060602,-0.06858333333333336
2020-08-31,444.609985,502.48999,372.019989,418.320007,502309600,0.1621975,-0.14185
2020-09-07,356.0,398.98999,329.880005,372.720001,340579600,0.2616931818181818,0.6486
2020-09-14,380.950012,461.940002,373.299988,442.149994,415784100,0.22908009523809522,-0.0736
2020-09-21,453.130005,455.679993,351.299988,407.339996,447901400,0.2322447857142857,0.25433
2020-09-28,424.619995,448.880005,411.600006,415.089996,270256000,0.2928381818181818,0.4767
2020-10-05,423.350006,439.0,406.049988,434.0,206343600,0.23968272693435594,-0.27225
2020-10-12,442.0,465.899994,436.600006,439.670013,189582800,0.24524059914938862,-0.1591
2020-10-19,446.23999,447.0,407.380005,420.630005,174024800,0.08793307359307359,0.452725
2020-10-26,411.630005,430.5,379.109985,388.040009,141543700,0.17040851948051944,0.002180000000000004
2020-11-02,394.0,440.0,392.299988,429.950012,145636400,0.028280222222222217,0.5336333333333333
2020-11-09,439.5,452.5,396.029999,408.5,122101100,0.3158062857142857,0.357
2020-11-16,408.929993,508.609985,404.089996,489.609985,261458100,0.20000700336700333,0.1703375
2020-11-23,503.5,598.780029,501.790009,585.76001,190400100,0.24229835858585858,0.17476666666666665
2020-11-30,602.210022,607.799988,541.210022,599.039978,222835600,-0.04544375000000002,0.016875
2020-12-07,604.919983,654.320007,566.340027,609.98999,305424100,0.2880641428571428,-0.09038333333333333
2020-12-14,619.0,695.0,605.0,695.0,417604200,0.27818687499999994,0.1366
2020-12-21,666.23999,668.5,614.22998,661.77002,165799900,0.09974499999999997,-0.06164374999999999
2020-12-28,674.51001,718.719971,655.0,705.669983,147685300,0.0213333333333333,0.11832500000000001
2021-01-04,719.460022,884.48999,717.190002,880.02002,252137800,0.14218710317460315,0.08223833333333336
2021-01-11,849.400024,868.0,803.619995,826.159973,208928700,0.2000541666666666,0.000491666666666668
2021-01-18,837.799988,859.5,828.619995,846.640015,91620500,0.22151666666666664,0.265925
2021-01-25,855.0,900.400024,780.099976,793.530029,153007800,0.12083216229260932,0.2036595238095238
2021-02-01,814.289978,880.5,795.559998,852.22998,102460400,0.18730538461538462,-0.10294
2021-02-08,869.669983,877.77002,785.330017,816.119995,116926600,0.1533893333333333,0.034745555555555564
2021-02-15,818.0,821.0,762.01001,781.299988,82714200,0.2193255952380952,0.223775
2021-02-22,762.640015,768.5,619.0,675.5,220756700,0.119186958041958,0.21585
2021-03-01,690.109985,721.109985,539.48999,597.950012,236392400,0.06427899999999998,-0.09146666666666668
2021-03-08,600.549988,717.849976,558.789978,693.72998,249753700,0.12217373809523806,-0.025418749999999997
2021-03-15,694.090027,713.179993,624.619995,654.869995,178022600,0.020860999999999973,0.15105666666666667
2021-03-22,684.590027,699.619995,599.890015,618.710022,176877000,0.13731392857142855,0.23028666666666667
2021-03-29,615.640015,692.419983,591.01001,661.75,136705100,0.08171302083333329,0.11314444444444444
2021-04-05,707.710022,708.159973,667.840027,677.02002,141785400,0.21862411904761903,0.15505833333333335
2021-04-12,685.700012,780.789978,682.090027,739.780029,178634300,-0.05940470328282831,-0.011853333333333344
2021-04-19,719.599976,753.77002,691.799988,729.400024,170471000,0.2189882323232323,0.224555
2021-04-26,741.0,749.299988,666.140015,709.440002,152350600,0.2764366071428571,-0.04514333333333333
2021-05-03,703.799988,706.0,650.0,672.369995,129938100,0.2222698397435897,0.24910642857142856
2021-05-10,664.900024,665.049988,559.650024,589.73999,189275700,0.2299296666666666,-0.2716047619047619
2021-05-17,575.549988,596.679993,546.97998,580.880005,165651100,0.33345166666666665,-0.15747916666666667
2021-05-24,581.599976,635.590027,573.650024,625.219971,140310900,0.1798854545454545,0.29381250000000003
2021-05-31,627.799988,633.799988,571.219971,599.049988,95536500,0.0815004945054945,0.07503333333333334
2021-06-07,591.830017,623.090027,582.880005,609.890015,105306600,0.29448766666666665,0.419065
2021-06-14,612.22998,628.349976,593.5,623.309998,107594500,0.33251558974358975,0.16016666666666665
2021-06-21,624.47998,697.619995,608.880005,671.869995,153549900,0.21056959706959702,0.1833
2021-06-28,671.640015,700.0,670.320007,678.900024,103623400,0.2024096296296296,0.0708375
2021-07-05,681.710022,684.0,620.460022,656.950012,82990300,0.20647226190476184,0.3062
2021-07-12,662.200012,693.280029,637.880005,644.219971,105114900,0.18866749999999993,0.1347875
2021-07-19,629.890015,664.859985,621.289978,643.380005,80448100,0.27800773076923074,-0.012290833333333334
2021-07-26,650.969971,697.530029,627.23999,687.200012,134207500,0.2530108873626373,0.2298116666666667
2021-08-02,700.0,726.940002,697.630005,699.099976,100781300,0.17683513804713802,-0.09065
2021-08-09,710.169983,729.900024,699.400024,717.169983,72138800,0.09191616666666666,-0.04298750000000001
2021-08-16,705.070007,709.5,648.840027,680.26001,95903500,0.21239199999999997,0.05019333333333333
2021-08-23,685.440002,716.969971,680.75,711.919983,73041700,0.14641763636363633,0.2239125
2021-08-30,714.719971,741.98999,712.72998,733.570007,80687300,0.19730108333333335,0.1182
2021-09-06,740.0,764.450012,734.52002,736.27002,68094700,0.11869512987012983,0.23646
2021-09-13,740.210022,761.039978,708.849976,759.48999,98962700,0.17840963431305537,0.35464375000000004
2021-09-20,734.559998,774.799988,718.619995,774.390015,89535200,0.23513871428571428,-0.037974999999999995
2021-09-27,773.119995,799.0,763.590027,775.219971,109382400,0.08418818181818181,0.16285624999999998
2021-10-04,796.5,806.969971,773.219971,785.48999,99483100,0.2163552380952381,0.12596083333333333
2021-10-11,787.650024,843.210022,785.5,843.030029,81512200,0.20408365079365076,-0.10535333333333333
2021-10-18,851.789978,910.0,851.469971,909.679993,109982700,0.08947451659451659,0.08773333333333333
2021-10-25,950.530029,1115.209961,944.200012,1114.0,220925200,0.1649766666666666,0.22566800000000004
2021-11-01,1145.0,1243.48999,1118.660034,1222.089966,180441200,0.13398781818181818,0.15708166666666667
2021-11-08,1149.790039,1197.0,987.309998,1033.420044,183323900,0.11342332467532464,0.21575499999999997
2021-11-15,1017.630005,1138.719971,978.599976,1137.060059,135304600,0.14365119859225742,0.02174
2021-11-22,1162.329956,1201.949951,1062.0,1081.920044,103485300,0.1947658333333333,0.27213333333333334
2021-11-29,1100.98999,1172.839966,1000.210022,1014.969971,124518900,0.1797024967320261,-0.050305555555555555
2021-12-06,1001.51001,1072.380005,950.5,1017.030029,99585600,0.17002466011181797,0.10509999999999997
2021-12-13,1001.090027,1005.0,909.039978,932.570007,135926600,0.11987909313725487,0.01914
2021-12-20,910.700012,1072.97998,886.119995,1067.0,104781800,0.17895952797202794,0.12539166666666665
2021-12-27,1073.670044,1119.0,1053.150024,1056.780029,91799500,0.12148507936507932,-0.029700000000000004
2022-01-03,1147.75,1208.0,1010.0,1026.959961,152933600,0.065914,-0.08381333333333334
2022-01-10,1000.0,1115.599976,980.0,1049.609985,137250500,0.08530733333333329,0.16328333333333334
2022-01-17,1026.609985,1070.790039,940.5,943.900024,105363500,0.1433654010695187,0.18636666666666665
2022-01-24,904.76001,987.690002,792.01001,846.349976,208309200,0.1243570833333333,0.01750666666666666
2022-01-31,872.710022,943.700012,862.049988,923.320007,132282700,0.11222258741258737,0.10813833333333334
2022-02-07,923.789978,947.77002,850.700012,860.0,103251900,0.02966789160839156,0.048803333333333324
2022-02-14,861.570007,926.429993,837.609985,856.97998,100005700,0.07833039682539682,-0.20556666666666668
2022-02-21,834.130005,856.72998,700.0,809.869995,129978300,0.16956714935486863,-0.15805
2022-02-28,815.01001,889.880005,814.710022,838.289978,125680100,0.16283833333333333,0.006070000000000002
